	summarized	lineages	abundances	resid	coverage
07_29_24_PLJUL22_R1__E0000000__X00__240801_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.548560356491872), ('KP.3.1.1* (KP.3.1.1.X)', 0.40055199999727986), ('KP.3* (KP.3.X)', 0.050887599999492)]	MC.19 KP.2.3.2 KP.2.3 PG.3 KP.2.3.4 KP.2.16 NL.18	0.40055200 0.30413446 0.16988960 0.05088760 0.03236250 0.03183790 0.01033590	4.171703899798038	75.35364344714577
06_30_25_PLJUN23_R2__E0000000__X00__250205_12-30-24_WW__007.variants.tsv	[('LP.8.1* (LP.8.1.X)', 0.4777680105866442), ('NB.1.8.1* (NB.1.8.1.X)', 0.1733719916454179), ('XFG* (XFG.X)', 0.15549200015547626), ('KP.3* (KP.3.X)', 0.13859098658247956), ('BA.2.86* (BA.2.86.X)', 0.0547769958112738)]	LP.8.1 KP.3.3.8 PQ.14 XFG.2 PQ.8.1 LP.8.1.2 XFG.3.4 XFG.3 NT.1 NW.1.7 NY.15 LF.7.9 NY.10	0.36759962 0.13859099 0.11335720 0.07809080 0.06001479 0.05236600 0.03917350 0.03822770 0.03753631 0.03186800 0.01738740 0.01724069 0.00854700	14.00554109749459	97.39491020967796
07_29_24_PLJUL21_R1__E0000000__X00__240801_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.6122180919941413), ('Omicron', 0.23926369968839833), ('KP.3* (KP.3.X)', 0.11118049957612651), ('KP.3.1.1* (KP.3.1.1.X)', 0.03733769737821403)]	KP.2.3.2 XEE KP.2.3 PG.3 KP.3.1 KP.2.16 NM.2 MC.19 KP.3.1.1 KP.3.3.3 JN.1.42 JN.1.42.2 KP.2.3.3	0.44730686 0.23926370 0.10078000 0.06593760 0.03409090 0.02279410 0.01990050 0.01866885 0.01866885 0.01115200 0.01063850 0.01063850 0.00015964	3.9440529226340666	85.25231582115507
08_05_24_ENCJUL30_R2__E0000000__X00__240808_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.8631313994527773), ('KP.3.1.1* (KP.3.1.1.X)', 0.11578900006573346), ('KP.3* (KP.3.X)', 0.02107960001851208)]	LF.3.1 LF.3 KP.2.2 JN.1.48.1 KP.2.7 KP.2.18 KP.2 KP.2.3 MC.9.3 MC.9 MU.5 PG.3 KP.2.3.6 LD.1.1 LF.9	0.15313660 0.14351540 0.13090700 0.08488460 0.07612312 0.07612312 0.07612205 0.05938500 0.05803023 0.05775877 0.02736840 0.02107960 0.02002470 0.01272930 0.00281210	8.89957717338459	89.65321205230245
06_24_24_ENCJUN20_R2__E0000000__X00__240627_2_SG_WW__001.trimmed.sorted.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.7915854460012866), ('KP.3.1.1* (KP.3.1.1.X)', 0.09678539999910848), ('Omicron', 0.05150905399721451), ('XEC* (XEC.X)', 0.02460219999954854), ('KP.3* (KP.3.X)', 0.020847299999629375), ('Other', 0.014670599999984752)]	LB.1 MC.11 XDY.4 KP.2.3.12 LB.1.1 JN.1.16.1 XEC LB.1.7 KP.3.3 JN.1.16.5 MC.19 XEW JN.1.27 JN.1.14 KS.1 LB.1.3 XEF.1 KP.2.3.1 LB.1.3.2 XEC.32 XEL.3 XDY.1	0.58402892 0.07971110 0.04956556 0.04817616 0.04698980 0.04184255 0.02434822 0.02394110 0.02084730 0.01775910 0.01707430 0.01467060 0.00905409 0.00752950 0.00641731 0.00294884 0.00167900 0.00160514 0.00129294 0.00025398 0.00018465 0.00007984	4.827511204114014	96.78627562451928
06_30_25_PLJUN08_R2__E0000000__X00__250205_12-30-24_WW__007.variants.tsv	[('LP.8.1* (LP.8.1.X)', 0.5599335999950826), ('BA.2.86* (BA.2.86.X)', 0.2809753999830682), ('Omicron', 0.08522739999187455), ('XFG* (XFG.X)', 0.07386360000453406)]	NY.7 JN.1.18.6 XFC NY.19 NF.1 XFG.3	0.48217220 0.20362000 0.08522740 0.07776140 0.07735540 0.07386360	8.783734447382777	87.0915961609203
12_23_24_SBDEC19_R1__E0000000__X00__250205_12-23-24_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.45454499999949693), ('KP.3.1.1* (KP.3.1.1.X)', 0.40312499999962104), ('XEC* (XEC.X)', 0.11426766999516294), ('KP.3* (KP.3.X)', 0.028062330004743764)]	LD.1.1 MC.10 XEC.24 MC.1 MC.1.3.1 KP.5 MC.10.1.4 LD.1 JN.1.49.3 KP.3.3 KP.1.2 KP.3.1 XEC.4.1.2 MC.17.1	0.31355900 0.16276036 0.11010100 0.09207153 0.08176980 0.07411330 0.06465880 0.02834900 0.02423800 0.01819133 0.01428570 0.00987100 0.00416667 0.00186451	6.120211045128935	93.68290806942447
07_15_24_ENCJUL10_R1__E0000000__X00__240718_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.6122536226376789), ('KP.3.1.1* (KP.3.1.1.X)', 0.38095197081850923), ('Omicron', 0.006794314292270918)]	KP.3.1.1 KP.2.15 KP.2.3 KP.1 JN.1.4.9 LB.1.3 KP.2.3.13 JN.1.16 KP.2.3.12 XEL.6 LB.1.8	0.38095197 0.33917052 0.08982240 0.05498344 0.04914840 0.02911209 0.01828410 0.01491612 0.01346649 0.00679431 0.00335005	4.892200457097325	90.59291709861887
06_03_24_ENCMAY28_R1__E0000000__X00__240624_2_SG_WW__001.trimmed.sorted.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.9998869525904522), ('Other', 0.00011301508165571419)]	LF.5 JN.1.11.1 KP.2.5 KP.6 KP.2 JN.1.48 KP.2.3.9 KP.2.3 KP.2.3.12 JN.1.8.2 LE.1.2 XDQ	0.17056700 0.13463082 0.13463082 0.13463082 0.13463082 0.11550000 0.06049245 0.06047754 0.05139300 0.00193237 0.00100129 0.00011302	3.643058279631049	89.27197940006019
01_21_25_SBJAN16_R2__E0000000__X00__250205_01-21-25_WW__001.variants.tsv	[('XEC* (XEC.X)', 0.3173679999997671), ('KP.3.1.1* (KP.3.1.1.X)', 0.31083899999998216), ('KP.3* (KP.3.X)', 0.2342547999990519), ('LP.8.1* (LP.8.1.X)', 0.08369199999997254), ('BA.2.86* (BA.2.86.X)', 0.04196099999947631), ('Omicron', 0.011885200000175256)]	PA.1.3 XEC.39 KP.3 XEC.8 PR.1 KP.3.3 KP.3.3.2 LF.7.3.1 KP.2.10 XEC.4 XEC.8.1 XFR XEC.16 KP.3.3.3 XEC.30	0.31083900 0.14845242 0.13941280 0.13015820 0.08369200 0.05296519 0.04100230 0.02500000 0.01696100 0.01545930 0.01407280 0.01188520 0.00922509 0.00087451 0.00000019	4.881173494885122	97.41163094003946
06_03_24_SBMAY28_R2__E0000000__X00__240624_2_SG_WW__001.trimmed.sorted.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.999999999997149)]	JN.1.7 KP.5 JN.1.4.3 JN.1.11.2 JN.1.4.6 KR.1.1 KP.6 KQ.1 JN.1.1.1 JN.1.7.3	0.40793189 0.26167220 0.12266871 0.07123280 0.05961670 0.03374320 0.02104400 0.01783089 0.00425950 0.00000011	5.1852860607632945	96.41507541049393
01_06_25_PLDEC29_R1__E0000000__X00__250205_01-06-25_WW__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.49446499999998017), ('BA.2.86* (BA.2.86.X)', 0.22406239999918534), ('XEC* (XEC.X)', 0.15867699999995954), ('LP.8.1* (LP.8.1.X)', 0.09241159999995381), ('Other', 0.030383999999969255)]	MC.10.1.6 MC.10.1 XEC.4 JN.1.3 PC.3 XEC NY.2 JN.1.11 MC.11 XEV MC.10 NY.13 XEK.8 NY.16.1 KP.2.3.10 MC.11.3 MC.10.1.3 MC.10.1.8	0.32226782 0.10832010 0.08850730 0.07876590 0.07692310 0.07016970 0.06610410 0.05997592 0.03145826 0.01707120 0.01676390 0.01597160 0.01331280 0.01033590 0.00839748 0.00617284 0.00483524 0.00464684	5.905227178591174	91.77340066214093
11_04_24_SBOCT31_R1_combined__E0000000__X00__241107_SG_WW_combined__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.5974656999994292), ('Omicron', 0.33333299999962285), ('XEC* (XEC.X)', 0.0692012999997177)]	XEF MC.10 MC.10.1 MC.27 KP.3.1.1 XEC.14	0.33333300 0.30823900 0.13367700 0.07777488 0.07777482 0.06920130	5.197418026000236	91.77005651606862
06_17_24_ENCJUN12_R1__E0000000__X00__240627_1_SG_WW__001.trimmed.sorted.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.864588993134269), ('KP.3* (KP.3.X)', 0.13541100539716017)]	JN.1.16.5 KP.2.6 KP.3 KP.1.1.1 JN.1.37 KP.2.6.1 LB.1.7 LB.1.7.4 JN.1.7.3 KP.1.1	0.39959110 0.26271740 0.13541101 0.04812270 0.03166100 0.03070760 0.02580746 0.02580544 0.02250000 0.01767629	8.268364614591214	91.5727518978029
08_26_24_SBAUG20_R2__E0000000__X00__240829_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.7744239978886651), ('KP.3.1.1* (KP.3.1.1.X)', 0.18068499999647236), ('Omicron', 0.038134239999894806), ('KP.3* (KP.3.X)', 0.006756759999651902)]	KP.1.1.1 MU.5 MC.19 KP.2.3.4 XEE KP.2.3.6 LB.1.4 JN.1.48.1 KP.2.3 NK.1 NL.18 KP.2.3.1 NN.1 KP.3.3.5 PG.3	0.33154400 0.19655500 0.18068500 0.08552992 0.03813424 0.03752230 0.03429200 0.03334876 0.02262204 0.00989996 0.00918524 0.00775194 0.00617284 0.00487706 0.00187970	5.3197889667086535	97.46179313112397
07_01_25_PLAPR22_R2__E0000000__X00__250205_12-30-24_WW__007.variants.tsv	[('LP.8.1* (LP.8.1.X)', 0.9365378999816218), ('BA.2.86* (BA.2.86.X)', 0.06346210000520872)]	NY.19 LP.8.1.14 NL.13	0.83484290 0.10169500 0.06346210	4.676326998514958	53.77052469651874
08_12_24_ENCAUG09_R1__E0000000__X00__240815_SG_WW__001.variants.tsv	[('KP.3* (KP.3.X)', 0.3765959964981265), ('BA.2.86* (BA.2.86.X)', 0.3414458975135822), ('KP.3.1.1* (KP.3.1.1.X)', 0.1923000005150392), ('Other', 0.07720999629654966), ('Omicron', 0.012448092052965138)]	KP.2.3.6 KP.3.6 KP.3 KP.3.3.10 KP.2.3.8 XEW MC.36 MC.15 KP.3.1.1 NK.1 MC.11 LB.1.1 MC.11.3 NL.18 XEF.3 KP.2.3.5 KP.2.3.1 MC.24.1 MC.24 KP.2.3.3 KP.2.3.2 KP.2.3.9 KP.2.3 XEF MC.1	0.14509362 0.14056501 0.14056501 0.09546597 0.09315590 0.07721000 0.05105700 0.04064602 0.04064600 0.03988944 0.03971780 0.03566744 0.01315790 0.01304346 0.01238059 0.00917428 0.00505049 0.00353527 0.00353512 0.00009333 0.00009328 0.00009234 0.00009232 0.00006750 0.00000489	5.76173057885924	93.04417616961508
12_16_24_ENCDEC10_R1__E0000000__X00__241219_SG_WW__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.7583559999976521), ('XEC* (XEC.X)', 0.14010399999505682), ('Other', 0.08553700000029887), ('KP.3* (KP.3.X)', 0.01600300000049091)]	MC.33.2 MC.33.1.1 XEW XEC.18 MC.10.1.3 MC.10.1.1 XEC.32 XEC KP.3.3.8 XEC.26 XEC.21	0.34584800 0.31707300 0.08553700 0.06715060 0.04982850 0.04560650 0.03440940 0.01886800 0.01600300 0.01249897 0.00717703	5.36470144191665	92.49239206768551
11_04_24_ENCOCT30_R2_Z__E0000000__X00__241107_SG_WW_4__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.5243900000029044), ('XEC* (XEC.X)', 0.37309495016398364), ('KP.3* (KP.3.X)', 0.10251499999538456)]	XEC.39 MC.13.2 MC.13 KP.3.3.10 MC.8 MC.19 XEC.4.1.4 XEC.4	0.24145195 0.19564117 0.19324783 0.10251500 0.06909090 0.06641010 0.06582390 0.06581910	6.859080541949008	93.37190248470053
06_10_24_PLJUN05_R1__E0000000__X00__240624_4_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.7958669922705862), ('KP.3* (KP.3.X)', 0.20413300000010906)]	KP.2.10 PG.3 LB.1.3 JN.1.16 JN.1.16.2 JN.1.11.1 KP.2.2	0.39253199 0.20413300 0.15042900 0.14021259 0.05517240 0.03040931 0.02711170	6.362711872207062	92.24492525833529
01_27_25_ENCJAN23_R2__E0000000__X00__250205_01-27-25_WW__001.variants.tsv	[('XEC* (XEC.X)', 0.30970099999884476), ('LP.8.1* (LP.8.1.X)', 0.2947777999977654), ('KP.3* (KP.3.X)', 0.1614479999995012), ('KP.3.1.1* (KP.3.1.1.X)', 0.15402999999896846), ('BA.2.86* (BA.2.86.X)', 0.08004320000242089)]	LP.8.1.4 KP.3.3.4 XEC.19 MC.22 KP.1.1.5 XEC.24 XEC.3 LP.8.1.1 NY.7 XEC.4 MC.24.2 MR.2 XEC.11 MC.10.1.6 LP.8.1.14 MC.21.1	0.17391300 0.12554820 0.10591100 0.09516420 0.08004320 0.07229300 0.06547980 0.05734666 0.05734530 0.04549280 0.04177720 0.03589980 0.02052440 0.01139240 0.00617284 0.00569620	4.481725099779326	91.93057552753905
12_09_24_ENCDEC02_R1__E0000000__X00__241212_SG_WW__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.5371049999996456), ('XEC* (XEC.X)', 0.38095199999985535), ('KP.3* (KP.3.X)', 0.07799042999843264), ('Other', 0.00395257000173764)]	MC.10 XEC.1 XEC.12 MC.1 KP.3.3.10 XEK.8	0.43799157 0.24031000 0.14064200 0.09911343 0.07799043 0.00395257	5.844948473675913	83.76417081898137
05_28_24_ENCMAY27_R2__E0000000__X00__240624_1_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.9555817999989966), ('KP.3* (KP.3.X)', 0.04441820000024329)]	JN.1.11 JN.1.67.1 LF.4 LF.9 LB.1.1 JN.1.18.1 KP.3.5 JN.1.7.4 LF.5	0.27587780 0.26162400 0.09863880 0.09760090 0.09607800 0.06744820 0.04441820 0.03089500 0.02741910	5.236690728643584	90.97749389693342
11_12_24_PLNOV05_R1__E0000000__X00__241115_SG_WW__001.variants.tsv	[('KP.3* (KP.3.X)', 0.5730279999966319), ('XEC* (XEC.X)', 0.25375299997878653), ('Omicron', 0.17321900001825505)]	KP.3.1.8 XFR XEC.29 XEC.39 XEC.6 XEC.9 XEC.8 XEC.30 XEC.16 XEC.15	0.57302800 0.17321900 0.03171913 0.03171913 0.03171913 0.03171913 0.03171913 0.03171912 0.03171912 0.03171912	6.702071979831284	61.35839213456844
03_03_25_SBFEB25_R2__E0000000__X00__250308_SG_WW_3__001.variants.tsv	[('XEC* (XEC.X)', 0.45094299999993737), ('LP.8.1* (LP.8.1.X)', 0.35634343730314777), ('Omicron', 0.07661700000009328), ('BA.2.86* (BA.2.86.X)', 0.07141856269675041), ('KP.3* (KP.3.X)', 0.04467799999997252)]	XEC.39 XEC.30 XEC.25 LP.8.1.10 LP.8.1 LP.8.1.5 LP.8.1.14 LP.8 XDY.4 KP.3.3 XEQ	0.15032495 0.15032189 0.15029617 0.14207400 0.07142385 0.07142301 0.07142258 0.07141856 0.05214890 0.04467800 0.02446810	5.634937596003594	83.68391131324616
12_16_24_ENCDEC12_R1__E0000000__X00__241219_SG_WW__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.5666669994514475), ('XEC* (XEC.X)', 0.2506889999944622), ('Other', 0.1826440000015606)]	XEW MC.24 MC.42 XEC.4 MC.8.1 KP.3.1.1 MC.19 XEC.22 MC.8 XEC.19 XEC.39 XEC.30 XEC.21	0.18264400 0.15494900 0.14285700 0.11993200 0.10331300 0.06436700 0.06436700 0.03863300 0.03681400 0.02352940 0.02330840 0.02330820 0.02197800	5.11255136410892	85.04497876467244
06_03_24_SBMAY28_R2__E0000000__X00__240624_2_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.9999999999819947)]	JN.1.7 KP.5 JN.1.4.3 JN.1.11.2 JN.1.4.6 KR.1.1 KP.6 KQ.1 JN.1.1.1 JN.1.7.3	0.40793150 0.26167220 0.12266910 0.07123280 0.05961670 0.03374320 0.02104400 0.01783050 0.00425950 0.00000050	6.247060891841998	96.41507541049393
07_14_25_ENCJUL07_R1__E0000000__X00__250718_SG_WW__001.variants.tsv	[('NB.1.8.1* (NB.1.8.1.X)', 0.9024390000047556), ('BA.2.86* (BA.2.86.X)', 0.09756099999240617)]	PQ.2.1 PQ.1.2 PQ.18 PQ.16 PQ.22 PQ.20 PQ.2 PQ.17 NB.1.8.1 PQ.1 MU.5 KP.1.1.5 JN.12 JN.15 JN.6	0.09024398 0.09024398 0.09024393 0.09024392 0.09024389 0.09024389 0.09024389 0.09024389 0.09024382 0.09024379 0.02714930 0.02714930 0.01442080 0.01442080 0.01442080	5.553842178395493	58.43226432130555
10_21_24_ENCOCT14_R2__E0000000__X00__241024_SG_WW_combined__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.9296455427258815), ('KP.3* (KP.3.X)', 0.07035445713409666)]	LP.1.1 LP.3 LP.2 KP.4.1.2 KP.4.2.1 KP.4.2.6 KP.4.2.3 MU.5 KP.2.14 LP.9 LP.5 KP.2.27 LP.7 LP.1 KP.2.6.1 KP.2.25.3 KP.1.1.5 KP.1.1.3 KP.4.2 KP.2.11 KP.2.7 KP.2.22 KP.2.6 KP.2.5 KP.2.18 KP.2.1 KP.2.25 KP.1 KP.4.1 KP.1.1 KP.2.10 KP.1.2 KP.3.6 KP.3.5 KP.2 KP.5 KP.3 KP.4 KP.6 JN.1.11.1 JN.1.11.2 JN.1.11 KP.4.2.4	0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.02345149 0.01503760	3.608983985995211	24.706551182155636
08_19_24_PLAUG11_R1__E0000000__X00__240822_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.4960236395001752), ('KP.3* (KP.3.X)', 0.23477369981369553), ('KP.3.1.1* (KP.3.1.1.X)', 0.18892499678552227), ('Omicron', 0.080277659557668)]	KP.1.1.3 KP.2.3.2 LY.1 MC.19 KP.3 KP.3.1.6 XEE KP.2.3.15 MC.8 MC.2 PG.5 PG.3 KP.1.1.4 KP.3.1 XES KP.2.16 MC.11.3 NL.18 XEL.6 LB.1.7.1 KP.2.3.3	0.15069619 0.14508105 0.10976301 0.09441938 0.08375650 0.07521010 0.06984770 0.05623280 0.05072460 0.03952570 0.03935130 0.02619390 0.02425370 0.01026190 0.00721430 0.00451742 0.00425532 0.00350754 0.00321566 0.00196078 0.00001115	8.315042950842422	95.91679764572116
03_03_25_ENCFEB27_R1__E0000000__X00__250308_SG_WW_3__001.variants.tsv	[('Other', 0.46798500007889743), ('BA.2.86* (BA.2.86.X)', 0.2966205997724107), ('KP.3.1.1* (KP.3.1.1.X)', 0.1538459991452703), ('XEC* (XEC.X)', 0.08154840073067475)]	NB.1.2 JN.1.52 MC.28 XEC.18 MC.28.1.1	0.46798500 0.29662060 0.11228050 0.08154840 0.04156550	15.577773431365632	90.8002541551015
11_18_24_PLNOV12_R1__E0000000__X00__241125_SG_WW_combined__001.variants.tsv	[('KP.3* (KP.3.X)', 0.37621230000012607), ('BA.2.86* (BA.2.86.X)', 0.24114397000178947), ('XEC* (XEC.X)', 0.20099572999769444), ('KP.3.1.1* (KP.3.1.1.X)', 0.1691599999999755), ('LP.8.1* (LP.8.1.X)', 0.009220029997738374), ('Other', 0.00326797000218979)]	KP.3.1 XEC.2.1 MC.13.4 KP.3.6 KP.2.19 KQ.1 KP.5 KP.2.3.8 KP.2.10 LP.8.1.14 XFV LP.8.1.9 LP.8.1.12	0.25694700 0.20099573 0.16916000 0.11926530 0.09284890 0.09111030 0.02355660 0.01727490 0.01635327 0.00423315 0.00326797 0.00294529 0.00204159	10.787387017956062	97.74938969334181
06_30_25_ENCMAY22_R1__E0000000__X00__250205_12-30-24_WW__007.variants.tsv	[('LP.8.1* (LP.8.1.X)', 0.5541699999381933), ('Other', 0.22837399999541588), ('BA.2.86* (BA.2.86.X)', 0.21745600002869658)]	NY.3 XEK.7 KP.2.10 LP.8.1.2 LP.8.1.4 XDV.1.5	0.33417000 0.22348900 0.21745600 0.12000000 0.10000000 0.00488500	9.68301383266411	77.0424372136575
11_25_24_PLNOV18_R2__E0000000__X00__241205_SG_WW_3__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.5914829999543214), ('KP.3* (KP.3.X)', 0.2331439997163157), ('XEC* (XEC.X)', 0.1753729972700621)]	MC.9 KP.3 MC.19.1 XEC.2 KP.3.1.1 MC.1 KP.3.3.4	0.33140500 0.19949200 0.17857100 0.17537300 0.04437950 0.03712750 0.03365200	6.610755156085968	91.28515533558506
06_30_25_PLMAY19_R2__E0000000__X00__250205_12-30-24_WW__007.variants.tsv	[('LP.8.1* (LP.8.1.X)', 0.9138736999986823), ('Other', 0.05041199999994783), ('KP.3* (KP.3.X)', 0.03571430000106494)]	NY.9 NY.16 KP.3.3.8 XDV XDV.1.5	0.85206350 0.06181020 0.03571430 0.03089980 0.01951220	13.587392980219402	75.65796073972511
09_30_24_PLSEP23_R2__E0000000__X00__241003_SG_WW_4__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.3842883999994048), ('KP.3.1.1* (KP.3.1.1.X)', 0.26671699999983484), ('Omicron', 0.2327466000001004), ('KP.3* (KP.3.X)', 0.11624799999991224)]	KP.3.1.1 XEE JN.1.18.6 KP.2.10 KP.3.3.10 LB.1.7	0.26671700 0.23274660 0.18674560 0.14428840 0.11624800 0.05325440	8.819855276738382	91.19486339163295
01_21_25_PLJAN14_R1__E0000000__X00__250205_01-21-25_WW__001.variants.tsv	[('XEC* (XEC.X)', 0.443211319999899), ('KP.3.1.1* (KP.3.1.1.X)', 0.23597899999801594), ('LP.8.1* (LP.8.1.X)', 0.13443231999980673), ('KP.3* (KP.3.X)', 0.11234468000010102), ('BA.2.86* (BA.2.86.X)', 0.07403267999989571)]	MC.21 XEC.2 XEC.8 MR.2 LP.8.1.10 XEC.11 NY.7 JN.1.39 XEC.31 KP.2.10 XEC.23 MC.10.1.1 MC.10.1.3 MC.42 XEC.2.8 NY.14 JN.1.68 MC.1.4	0.18757615 0.15920492 0.15435345 0.11234468 0.07217360 0.05676785 0.05392539 0.03913740 0.03846150 0.02766100 0.02439020 0.01616640 0.01439740 0.01139160 0.01003340 0.00833333 0.00723428 0.00644745	6.10893001545543	93.900277564124
07_14_25_PLJUL09_R1__E0000000__X00__250718_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.8159039999127695), ('XFG* (XFG.X)', 0.14705899999901462), ('Other', 0.03703700005660839)]	LF.7.7.1 PV.3 XFG.2 XDV.1.5 XFG.4.1 XFG.4	0.40795203 0.40795197 0.11666700 0.03703700 0.01519600 0.01519600	6.423548433157184	33.96314751028325
01_13_25_SBJAN12_R1__E0000000__X00__250205_01-13-25_WW__001.variants.tsv	[('XEC* (XEC.X)', 0.354028999999247), ('KP.3.1.1* (KP.3.1.1.X)', 0.3409029999999682), ('LP.8.1* (LP.8.1.X)', 0.147448999999874), ('KP.3* (KP.3.X)', 0.1231360000002243), ('BA.2.86* (BA.2.86.X)', 0.034482999996374615)]	XEC.4 MC.19.1 NY.19 KP.3.1 MC.8.1 XEC.37 XEC.25 KP.5 KP.2.18 XEC.4.4 KP.2.15	0.28817069 0.24716910 0.14744900 0.12313600 0.09373390 0.03178930 0.03164770 0.01731010 0.01525824 0.00242131 0.00191466	5.678567129733262	95.4084874427315
08_19_24_PLAUG14_R1__E0000000__X00__240822_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.4524931309999228), ('KP.3* (KP.3.X)', 0.2961220689997498), ('KP.3.1.1* (KP.3.1.1.X)', 0.2228969999998644), ('Other', 0.02848780000001531)]	MC.19 KP.2.3.9 KP.2.3 KP.3.1 KP.2.3.12 KP.3.3.5 KP.3.1.6 PG.3 KP.2.10 XEB JN.1.14 KP.2.3.13 LB.1.3.2 KP.2.3.10 JN.1.7.6 MQ.2	0.22289700 0.13659904 0.13659196 0.12973570 0.10809870 0.05914457 0.05769230 0.04954950 0.03227080 0.02848780 0.01401710 0.00955930 0.00606061 0.00433800 0.00412394 0.00083368	5.522430904423187	91.15807778483764
06_30_25_PLJUN09_R1__E0000000__X00__250205_12-30-24_WW__007.variants.tsv	[('LP.8.1* (LP.8.1.X)', 0.581373100002755), ('XFG* (XFG.X)', 0.29844400000525106), ('BA.2.86* (BA.2.86.X)', 0.05872989999600515), ('Omicron', 0.02953589999724998), ('Other', 0.025454999995124673), ('NB.1.8.1* (NB.1.8.1.X)', 0.006462100002169147)]	LP.8.1.14 XFG LP.8.1.2 XFG.4 KP.2.10 XFV XFC XFC.1.9 XFC.1 PQ.17	0.45699610 0.21609110 0.12437700 0.08235290 0.05872990 0.02545500 0.00984530 0.00984530 0.00984530 0.00646210	9.661182635040626	83.53676888606495
06_30_25_PLJUN01_R2__E0000000__X00__250205_12-30-24_WW__007.variants.tsv	[('LP.8.1* (LP.8.1.X)', 0.48548099999763267), ('XFG* (XFG.X)', 0.2902200000020801), ('BA.2.86* (BA.2.86.X)', 0.22429899999965522)]	NW.1.5 XFG.4 NY.16.1 LF.7 XFG LF.7.7.1 LP.8.1.11 KP.1.1.5	0.23809500 0.22783800 0.20809200 0.14168300 0.06238200 0.05041200 0.03929400 0.03220400	9.047800238723678	88.90746747817944
11_25_24_PLNOV17_R2__E0000000__X00__241205_SG_WW_3__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.5152201050631328), ('KP.3.1.1* (KP.3.1.1.X)', 0.33378089689180607), ('XEC* (XEC.X)', 0.15099899682425058)]	JN.1.11 MC.8 XEC.4 KP.5 MV.1.2 MC.8.1	0.37338700 0.31981500 0.15099900 0.11759110 0.02424200 0.01396590	9.18289807216477	92.3853793933719
12_23_24_PLDEC16_R2__E0000000__X00__250205_12-23-24_WW__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.5531349999976135), ('XEC* (XEC.X)', 0.17396599999982193), ('LP.8.1* (LP.8.1.X)', 0.16399040000401433), ('Omicron', 0.062474899984700204), ('KP.3* (KP.3.X)', 0.0310850000092734), ('BA.2.86* (BA.2.86.X)', 0.01534869999814096)]	MC.10 LP.8.1.5 MC.22 XEC.19 XEC.4.9 MC.10.1.3 MC.1.4 KP.3.1 XEL.3 XEQ MC.32.1 MC.24.2 NF.1.5 PR.2 MC.13.2.1 XEC.32 XEC.4 XDY.5.1 XEL.6	0.28850920 0.15100340 0.12256971 0.08421050 0.07664230 0.05524080 0.03293009 0.03108500 0.02928420 0.02564100 0.02268040 0.02071860 0.01534870 0.01298700 0.01048620 0.00677419 0.00633901 0.00569260 0.00185710	7.342531296465345	91.89713406681604
